Tahun,Bulan,Tanggal,Jam,O3_Concentration_ppb,(%) O3_Concentration_ppb,PGA_Gain,(%) PGA_Gain,Instrument_Gain,(%) Instrument_Gain,Lamp_Current_mA,(%) Lamp_Current_mA,Gas_Pressure_torr,(%) Gas_Pressure_torr,Ambient_Pressure_torr,(%) Ambient_Pressure_torr,Chassis_Temp_C,(%) Chassis_Temp_C,Lamp_Temp_C,(%) Lamp_Temp_C,Status_Code,(%) Status_Code,Operation_State,(%) Operation_State,Units_Code,(%) Units_Code,Filter_Type,(%) Filter_Type
2024,8,4,21,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,4,22,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,4,23,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,1,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,2,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,3,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,4,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,5,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,6,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,7,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,8,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,9,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,10,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,11,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,12,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,13,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,14,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,15,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,16,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,17,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,18,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,19,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,20,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,21,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,22,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,5,23,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,1,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,2,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,3,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,4,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,5,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,6,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,7,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,8,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,9,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,10,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,11,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,12,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,13,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,14,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,15,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,16,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,17,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,18,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,19,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,20,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,21,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,22,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,6,23,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,1,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,2,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,3,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,4,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,5,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,6,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,7,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,8,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,9,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,10,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,11,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,12,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,13,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,14,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,15,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,16,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,17,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,18,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,19,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,20,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,21,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,22,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,7,23,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,1,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,2,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,3,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,4,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,5,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,6,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,7,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,8,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,9,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,10,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,11,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,12,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,13,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,14,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,15,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,16,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,17,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,18,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,19,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,20,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,21,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,22,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,8,23,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,9,0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,9,1,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,9,2,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,9,3,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,9,4,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,9,5,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,8,9,6,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
